review_id,project_id,reviewer_id,rating,review_text,review_date,helpful_votes,verified_purchase
RV001731,PR000405,CL00056,1,Had to redo parts of the work.,2022-09-29,46,true
RV001732,PR000606,CL00615,2,Quality was below expectations.,2021-08-29,9,0
RV001733,PR000255,CL00483,1,Not as described in the proposal.,,2,0
RV001734,PR001145,CL00708,5,Very professional and skilled.,2020-12-10,44,false
RV001735,PR001044,CL00961,3,Not as described in the proposal.,2021-07-15,14,True
RV001736,PR001005,CL00111,3,Communication was poor.,2023-10-25,38,false
RV001737,PR001059,CL00528,3,Communication was poor.,2023-02-05,31,true
RV001738,PR000026,CL00959,3,Had to redo parts of the work.,2024-09-26,,False
RV001739,PR000073,CL00389,1,Had to redo parts of the work.,2024-06-15,7,1
RV001740,PR000746,CL00557,1,Had to redo parts of the work.,2022-05-09,24,True
RV001741,PR000791,CL00422,2,Missed the deadline significantly.,2022-01-27,40,True
RV001742,PR001027,CL00915,2,Communication was poor.,2024-01-11,30,1
RV001743,PR000829,CL00763,3,Not as described in the proposal.,2021-04-04,0,False
RV001744,PR000734,CL00509,4,Excellent communication throughout.,2021-09-02,38,True
RV001745,PR000064,CL00936,2,Had to redo parts of the work.,2021-10-27,,false
RV001746,PR000273,CL00483,5,"Great work, highly recommend!",2022-06-29,46,1
RV001747,PR000192,CL00788,2,Missed the deadline significantly.,2024-11-03,39,0
RV001748,PR000589,CL00870,4,Very professional and skilled.,2023-07-16,27,false
RV001749,PR000604,CL00581,5,,2023-12-10,15,0
RV001750,PR000925,CL00661,3,Not as described in the proposal.,2020-11-25,48,True
RV001751,PR001068,CL00281,2,Not as described in the proposal.,2023-04-19,9,true
RV001752,PR000474,CL00826,3,Had to redo parts of the work.,2022-08-08,27,1
RV001753,PR000202,CL00858,1,,2024-10-10,33,1
RV001754,PR001108,CL00998,2,Had to redo parts of the work.,,42,False
RV001755,PR000486,CL00600,1,Communication was poor.,2020-10-25,36,true
RV001756,PR000040,CL00106,4,"Great work, highly recommend!",2022-09-02,41,False
RV001757,PR000111,CL00300,2,Quality was below expectations.,2020-09-25,28,0
RV001758,PR000561,CL00962,3,Quality was below expectations.,,26,true
RV001759,PR000933,CL00855,4,Very professional and skilled.,2023-05-23,50,0
RV001760,PR000191,CL00257,2,Had to redo parts of the work.,2024-10-21,7,True
RV001761,PR000991,CL00129,2,Communication was poor.,2021-05-22,6,0
RV001762,PR000167,CL00016,3,Missed the deadline significantly.,,20,1
RV001763,PR000028,CL00020,5,Would hire again without hesitation.,2021-12-12,6,1
RV001764,PR000949,CL00590,5,"Great work, highly recommend!",2022-10-21,,0
RV001765,PR000941,CL00268,1,Missed the deadline significantly.,2022-04-14,31,true
RV001766,PR000101,CL00832,5,"Great work, highly recommend!",2022-10-29,35,False
RV001767,PR000753,CL00307,5,,2022-06-20,18,True
RV001768,PR000038,CL00109,5,"Great work, highly recommend!",2023-07-17,50,false
RV001769,PR001096,CL00573,3,Communication was poor.,2023-04-14,25,false
RV001770,PR000206,CL00025,4,Delivered on time and exceeded expectations.,2023-08-15,18,0
RV001771,PR000403,CL00473,4,Outstanding quality and fast turnaround.,2023-09-17,22,True
RV001772,PR001121,CL00173,3,Missed the deadline significantly.,2020-10-13,33,1
RV001773,PR000388,CL00749,5,"Great work, highly recommend!",2021-01-23,36,0
RV001774,PR000866,CL00800,5,Outstanding quality and fast turnaround.,2021-04-25,28,True
RV001775,PR001158,CL00456,3,Missed the deadline significantly.,2021-07-14,29,true
RV001776,PR000031,CL00017,5,Delivered on time and exceeded expectations.,2023-03-17,16,0
RV001777,,CL00411,5,Excellent communication throughout.,2021-07-23,28,True
RV001778,PR001186,CL00139,4,"Great work, highly recommend!",2021-04-02,4,False
RV001779,PR001072,CL00933,1,,2020-08-13,33,1
RV001780,PR000438,CL00786,5,Very professional and skilled.,,4,False
RV001781,PR000615,CL00046,3,Not as described in the proposal.,2022-01-02,9,False
RV001782,,CL00189,3,Communication was poor.,2020-08-12,1,1
RV001783,PR001053,CL00286,5,"Great work, highly recommend!",2020-10-03,34,0
RV001784,,CL00885,3,Had to redo parts of the work.,2022-05-09,43,1
RV001785,PR000813,CL00506,5,Outstanding quality and fast turnaround.,2020-12-16,26,true
RV001786,PR000320,CL00994,2,Communication was poor.,,26,false
RV001787,PR000995,CL00558,4,"Great work, highly recommend!",2022-06-12,26,True
RV001788,PR000553,CL00039,1,Communication was poor.,2020-10-22,7,True
RV001789,PR000839,CL00024,4,Would hire again without hesitation.,2021-06-01,46,0
RV001790,PR000772,CL00161,,Excellent communication throughout.,2021-06-05,2,False
RV001791,PR000440,CL00305,,Had to redo parts of the work.,2024-08-08,44,False
RV001792,PR000807,CL00811,4,Delivered on time and exceeded expectations.,2021-05-21,43,1
RV001793,PR001167,CL00399,4,Excellent communication throughout.,2020-09-06,46,True
RV001794,PR000157,CL00152,4,,2021-07-15,5,True
RV001795,PR001144,CL00842,2,Not as described in the proposal.,,3,False
RV001796,PR000598,CL00272,1,Had to redo parts of the work.,2024-08-08,19,1
RV001797,PR000262,CL00100,4,"Great work, highly recommend!",2024-11-22,17,0
RV001798,PR000334,CL00806,3,Communication was poor.,2021-08-29,26,False
RV001799,PR000163,CL00943,,Communication was poor.,2020-12-02,31,1
RV001800,PR000978,CL00415,5,Very professional and skilled.,2023-01-14,31,false
RV001801,PR001178,CL00106,2,Communication was poor.,2022-02-10,13,False
RV001802,PR000867,CL00719,3,Communication was poor.,2024-07-31,8,false
RV001803,PR000034,CL00636,,,2021-06-28,6,1
RV001804,PR000750,CL00331,3,Quality was below expectations.,2022-08-29,22,false
RV001805,PR000068,CL00262,9,Very professional and skilled.,2023-06-09,37,0
RV001806,PR000434,CL00933,3,Quality was below expectations.,2022-07-03,38,False
RV001807,PR000306,CL00341,1,,2024-02-23,50,0
RV001808,PR000738,CL00866,5,Delivered on time and exceeded expectations.,2022-06-01,4,false
RV001809,PR000802,CL00121,2,Had to redo parts of the work.,2022-07-17,13,True
RV001810,PR000310,CL00073,2,Not as described in the proposal.,2023-06-06,37,True
RV001811,PR000693,CL00102,5,Very professional and skilled.,2021-02-03,11,True
RV001812,PR000980,CL00853,6,"Great work, highly recommend!",2022-07-08,23,1
RV001813,PR000945,CL00121,2,Missed the deadline significantly.,2024-02-21,11,true
RV001814,PR000781,CL00114,4,Very professional and skilled.,2021-02-18,5,1
RV001815,PR000529,CL00970,9,Outstanding quality and fast turnaround.,2020-06-05,21,1
RV001816,PR001143,CL00205,4,,2022-07-03,33,False
RV001817,PR000387,CL00439,2,Had to redo parts of the work.,2024-04-22,,True
RV001818,PR000717,CL00336,5,Would hire again without hesitation.,2021-03-18,47,false
RV001819,PR000407,CL00625,,Had to redo parts of the work.,2024-09-19,2,1
RV001820,PR000261,CL00815,5,Very professional and skilled.,2022-03-05,13,0
RV001821,PR000366,CL00592,4,"Great work, highly recommend!",2021-10-19,5,true
RV001822,PR000735,CL00266,2,Quality was below expectations.,2023-11-18,47,1
RV001823,PR000247,CL00778,4,,2022-06-24,35,true
RV001824,PR000952,CL00211,4,Delivered on time and exceeded expectations.,2021-12-27,37,true
RV001825,PR000582,CL00416,2,Not as described in the proposal.,2022-03-28,14,1
RV001826,PR000803,CL00152,4,Delivered on time and exceeded expectations.,2021-07-08,30,0
RV001827,PR000965,CL00697,3,,2022-06-08,7,1
RV001828,PR000790,CL00612,2,Missed the deadline significantly.,2023-01-29,11,false
RV001829,PR000583,CL00580,2,Missed the deadline significantly.,2022-12-31,7,1
RV001830,PR000466,CL00165,3,Not as described in the proposal.,2024-03-23,,True
RV001831,PR000916,CL00204,1,Had to redo parts of the work.,2023-07-15,41,1
RV001832,PR000274,CL00938,5,"Great work, highly recommend!",2021-11-12,32,true
RV001833,PR000188,CL00119,5,Outstanding quality and fast turnaround.,2023-10-28,19,0
RV001834,PR000909,CL00235,4,Would hire again without hesitation.,2024-08-15,49,true
RV001835,PR000336,CL00705,4,,2024-09-11,11,False
RV001835,PR000336,CL00705,4,,2024-09-11,11,False
RV001836,PR000449,CL00247,3,Had to redo parts of the work.,2023-04-20,39,True
RV001837,PR000886,CL00033,3,Had to redo parts of the work.,2022-07-07,48,True
RV001838,PR001164,CL00991,5,Delivered on time and exceeded expectations.,2023-04-17,38,false
RV001839,PR000069,CL00364,5,Excellent communication throughout.,2024-11-11,8,True
RV001840,PR001029,CL00890,4,Would hire again without hesitation.,2021-05-31,44,1
RV001841,PR000489,CL00242,3,Had to redo parts of the work.,2024-03-16,9,True
RV001842,PR000903,CL00489,3,Not as described in the proposal.,2022-05-31,41,false
RV001843,PR000259,CL00868,3,Not as described in the proposal.,2024-04-15,13,false
RV001844,PR000034,CL00529,4,Delivered on time and exceeded expectations.,2021-10-12,32,True
RV001845,PR000684,CL00991,3,Not as described in the proposal.,2020-07-11,34,False
RV001846,PR000961,CL00280,1,,2022-12-01,18,true
RV001847,,CL00242,5,Would hire again without hesitation.,2022-12-11,42,1
RV001848,PR000694,CL00438,6,Excellent communication throughout.,2023-10-20,44,True
RV001849,PR000657,CL00333,3,Communication was poor.,2022-10-05,16,False
RV001850,PR001148,CL00566,2,Missed the deadline significantly.,2020-09-19,41,1
RV001851,PR000228,CL00651,4,Excellent communication throughout.,2023-12-28,9,False
RV001852,PR000113,CL00704,5,"Great work, highly recommend!",2023-08-01,13,false
RV001853,PR000958,CL00011,10,Outstanding quality and fast turnaround.,2020-10-05,45,True
RV001854,PR000181,CL00023,2,Communication was poor.,2023-07-05,2,True
RV001855,PR001058,CL00466,2,Communication was poor.,2022-03-20,22,true
RV001856,PR000595,CL00267,1,Missed the deadline significantly.,2020-10-15,46,False
RV001857,PR000788,CL00179,2,Not as described in the proposal.,2022-04-03,32,false
RV001858,PR000839,CL00416,5,Very professional and skilled.,2021-12-02,38,True
RV001859,PR001007,CL00107,5,Would hire again without hesitation.,2022-10-27,16,0
RV001860,PR000523,CL00567,1,Not as described in the proposal.,2023-01-05,38,True
RV001861,PR000346,CL00897,2,Communication was poor.,2020-09-28,21,True
RV001862,PR000307,CL00520,1,Not as described in the proposal.,2020-11-01,2,1
RV001863,PR001106,CL00116,2,Missed the deadline significantly.,2023-01-25,41,0
RV001864,PR000523,CL00690,2,Quality was below expectations.,2024-10-04,44,0
RV001865,PR000156,CL00371,1,Quality was below expectations.,2020-06-16,48,False
RV001866,PR000700,CL00900,3,Missed the deadline significantly.,2022-11-06,32,1
RV001867,PR000966,CL00316,3,Quality was below expectations.,2024-08-04,32,false
RV001868,PR000389,CL00295,3,,2023-07-30,31,false
RV001869,PR000148,CL00459,5,"Great work, highly recommend!",2024-06-19,50,true
RV001870,PR000396,CL00339,3,Communication was poor.,2023-09-02,40,true
RV001871,PR000041,CL00602,4,Would hire again without hesitation.,2023-01-25,5,1
RV001872,PR000097,CL00786,1,Communication was poor.,2022-03-26,40,false
RV001873,PR000093,CL00931,3,Had to redo parts of the work.,2021-09-01,15,true
RV001874,,CL00561,4,Very professional and skilled.,2024-10-25,13,true
RV001875,PR000320,CL00689,4,Outstanding quality and fast turnaround.,2021-06-04,14,1
RV001876,PR000121,CL00333,3,Had to redo parts of the work.,2021-05-15,40,0
RV001877,PR000826,CL00519,5,Delivered on time and exceeded expectations.,2023-08-21,4,0
RV001878,PR000470,CL00098,1,Quality was below expectations.,2021-12-22,44,true
RV001879,PR000717,CL00265,,Communication was poor.,2022-03-02,6,False
RV001880,PR000792,CL00055,3,Not as described in the proposal.,,28,False
RV001881,PR000081,CL00691,4,,2020-07-14,49,1
RV001882,PR000270,CL00054,5,"Great work, highly recommend!",2020-12-16,9,True
RV001883,PR000482,CL00474,10,Would hire again without hesitation.,2024-04-19,25,False
RV001884,PR000646,CL00447,5,Excellent communication throughout.,2024-04-27,2,1
RV001885,PR000556,CL00070,3,Not as described in the proposal.,2024-04-13,7,True
RV001886,PR000656,CL00430,1,Had to redo parts of the work.,2023-02-15,44,false
RV001887,PR000056,CL00898,4,"Great work, highly recommend!",2021-11-05,8,1
RV001888,PR001199,CL00093,2,Communication was poor.,2021-11-02,15,False
RV001889,PR000801,CL00659,3,Quality was below expectations.,,35,True
RV001890,,CL00945,2,Missed the deadline significantly.,,43,0
RV001891,PR000712,CL00542,1,Not as described in the proposal.,2024-11-10,27,false
RV001892,PR000232,CL00074,1,Missed the deadline significantly.,2024-03-04,29,0
RV001893,PR000154,CL00677,1,Missed the deadline significantly.,2022-01-05,33,0
RV001894,PR000639,CL00814,2,Quality was below expectations.,2020-10-15,13,False
RV001894,PR000639,CL00814,2,Quality was below expectations.,2020-10-15,13,False
RV001895,PR000792,CL00954,7,Would hire again without hesitation.,2024-01-22,44,false
RV001896,PR000946,CL00564,3,Quality was below expectations.,,8,true
RV001897,PR000559,CL00599,2,,2023-03-12,1,1
RV001898,PR000522,CL00139,3,Not as described in the proposal.,2021-04-16,8,true
RV001899,PR000146,CL00208,2,Not as described in the proposal.,2024-08-19,6,0
RV001900,PR000438,CL00644,9,"Great work, highly recommend!",2020-12-21,44,False
RV001901,PR000862,CL00761,5,Outstanding quality and fast turnaround.,2020-09-19,46,0
RV001902,PR000157,CL00031,1,Missed the deadline significantly.,2020-12-30,37,False
RV001903,PR000130,CL00622,5,Very professional and skilled.,2020-11-16,1,1
RV001904,PR001155,CL00123,5,Excellent communication throughout.,2023-12-25,41,1
RV001905,PR001111,CL00009,3,Had to redo parts of the work.,2023-04-02,37,True
RV001906,PR001140,CL00429,1,Quality was below expectations.,2021-06-01,36,0
RV001907,PR000557,CL00800,1,Had to redo parts of the work.,,9,false
RV001908,PR000524,CL00597,2,Had to redo parts of the work.,2024-01-03,36,False
RV001909,PR000390,CL00918,5,Would hire again without hesitation.,2024-08-23,43,True
RV001910,PR000505,CL00987,5,Very professional and skilled.,2021-10-30,12,False
RV001911,PR000390,CL00519,3,,2024-03-29,37,True
RV001912,PR000597,CL00684,4,Would hire again without hesitation.,2022-08-06,45,True
RV001913,PR000089,CL00962,1,Communication was poor.,2021-11-08,37,false
RV001914,PR001068,CL00779,3,Communication was poor.,,42,False
RV001915,PR000556,CL00731,3,Missed the deadline significantly.,2023-05-30,31,false
RV001916,PR000904,CL00815,2,Missed the deadline significantly.,2022-11-03,32,false
RV001917,PR000480,CL00990,1,Missed the deadline significantly.,2021-08-27,17,true
RV001918,PR000610,CL00055,5,"Great work, highly recommend!",2024-05-18,43,False
RV001919,PR000596,CL00786,2,Had to redo parts of the work.,2024-08-07,39,0
RV001920,PR001027,CL00021,3,Missed the deadline significantly.,2021-09-24,3,0
RV001921,PR000656,CL00174,2,Had to redo parts of the work.,2022-07-21,50,0
RV001922,PR000690,CL00429,5,,2024-04-09,,0
RV001923,PR001062,CL00409,5,"Great work, highly recommend!",2021-05-21,34,1
RV001924,PR000901,CL00842,1,Had to redo parts of the work.,2023-07-01,22,0
RV001925,PR000397,CL00758,5,Very professional and skilled.,2021-12-07,14,1
RV001926,PR000478,CL00826,1,Quality was below expectations.,2023-05-26,17,False
RV001927,PR000585,CL00812,1,Had to redo parts of the work.,2022-02-28,12,0
RV001928,PR001106,CL00435,6,Delivered on time and exceeded expectations.,2021-02-18,21,False
RV001929,PR000899,CL00719,5,"Great work, highly recommend!",2022-12-13,44,1
RV001930,PR000848,CL00250,4,"Great work, highly recommend!",2021-12-05,8,false
RV001931,,CL00016,5,,,50,1
RV001932,PR001065,CL00071,4,Very professional and skilled.,2022-09-13,24,1
RV001933,PR001191,CL00690,2,Missed the deadline significantly.,2023-03-08,45,false
RV001934,PR000086,CL00959,5,Delivered on time and exceeded expectations.,2023-02-23,31,0
RV001935,PR000481,CL00014,2,Had to redo parts of the work.,2023-05-02,,0
RV001936,PR000685,CL00388,2,Communication was poor.,2024-06-05,20,False
RV001937,PR000365,CL00665,3,Not as described in the proposal.,2020-07-17,18,1
RV001938,PR000024,CL00491,3,,2023-08-28,36,False
RV001939,PR000453,CL00872,1,Not as described in the proposal.,2022-01-28,3,False
RV001940,PR000945,CL00161,2,Missed the deadline significantly.,2024-02-12,50,1
RV001941,PR000649,CL00240,5,"Great work, highly recommend!",2024-04-08,,False
RV001942,PR000651,CL00338,5,Delivered on time and exceeded expectations.,2023-12-20,31,False
RV001943,PR000173,CL00910,,Communication was poor.,,43,False
RV001944,PR000473,CL00450,3,Missed the deadline significantly.,,45,False
RV001945,PR000614,CL00644,5,Would hire again without hesitation.,2021-02-04,42,True
RV001946,PR001186,CL00903,3,Communication was poor.,2020-06-04,7,False
RV001947,PR000231,CL00382,2,,2024-08-04,12,False
RV001948,PR000248,CL00949,5,Would hire again without hesitation.,2023-12-28,18,false
RV001949,PR000075,CL00959,1,Missed the deadline significantly.,2024-05-31,48,1
RV001950,PR000291,CL00515,1,Quality was below expectations.,2022-04-05,42,true
RV001951,PR000506,CL00664,1,Not as described in the proposal.,2024-05-28,29,1
RV001952,PR000995,CL00835,1,Missed the deadline significantly.,2024-02-22,17,False
RV001953,PR000891,CL00113,1,,2020-11-08,19,1
RV001954,PR000057,CL00664,3,Not as described in the proposal.,2022-07-20,40,false
RV001955,PR000754,CL00134,5,Outstanding quality and fast turnaround.,2021-07-24,47,true
RV001956,PR000844,CL00902,4,"Great work, highly recommend!",2023-11-20,9,1
RV001957,,CL00591,1,Quality was below expectations.,2021-09-11,47,0
RV001958,PR000090,CL00436,2,Not as described in the proposal.,2020-07-04,7,True
RV001959,PR000280,CL00296,,,2023-06-18,5,false
